78,78,78,78,78,13,43,44,43,44,43,4,5,4,5,44,24,25,31,32,46,44,17,48,36,28,17,4,31,30,-2147483618,-2147483617,-2147483644,-2147483631,-2147483620,-2147483612,-2147483600,-2147483631,-2147483604,-2147483602,-2147483616,-2147483617,-2147483623,-2147483624,-2147483604,-2147483643,-2147483644,-2147483643,-2147483644,-2147483605,-2147483604,-2147483605,-2147483604,-2147483605,-2147483635,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,26,30,27,6,8,9,10,6,17,18,31,37,38,44,45,33,43,30,35,49,4,50,40,40,41,-2147483607,-2147483608,-2147483608,-2147483598,-2147483644,-2147483599,-2147483613,-2147483618,-2147483605,-2147483615,-2147483603,-2147483604,-2147483610,-2147483611,-2147483617,-2147483630,-2147483631,-2147483642,-2147483638,-2147483639,-2147483640,-2147483642,-2147483621,-2147483618,-2147483622,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,13,4,5,19,21,22,36,32,33,43,44,50,51,5,32,33,27,5,35,36,17,50,78,78,78,-2147483570,-2147483570,-2147483570,-2147483598,-2147483631,-2147483612,-2147483613,-2147483643,-2147483621,-2147483615,-2147483616,-2147483643,-2147483597,-2147483598,-2147483604,-2147483605,-2147483615,-2147483616,-2147483612,-2147483626,-2147483627,-2147483629,-2147483643,-2147483644,-2147483635,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,26,17,18,30,31,48,49,45,46,30,31,63,64,30,32,46,4,5,48,36,30,50,78,78,78,-2147483570,-2147483570,-2147483570,-2147483598,-2147483618,-2147483612,-2147483600,-2147483643,-2147483644,-2147483602,-2147483616,-2147483618,-2147483584,-2147483585,-2147483617,-2147483618,-2147483602,-2147483603,-2147483599,-2147483600,-2147483617,-2147483618,-2147483630,-2147483631,-2147483622,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,13,30,31,43,44,48,49,58,44,43,44,76,77,43,45,46,4,5,48,49,5,24,78,78,78,-2147483570,-2147483570,-2147483570,-2147483624,-2147483643,-2147483599,-2147483600,-2147483643,-2147483644,-2147483602,-2147483603,-2147483605,-2147483571,-2147483572,-2147483604,-2147483605,-2147483604,-2147483590,-2147483599,-2147483600,-2147483604,-2147483605,-2147483617,-2147483618,-2147483635,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,26,43,44,30,17,35,36,6,28,30,31,17,18,30,58,59,60,60,61,62,18,37,78,78,78,-2147483570,-2147483570,-2147483570,-2147483611,-2147483630,-2147483586,-2147483587,-2147483588,-2147483588,-2147483589,-2147483590,-2147483618,-2147483630,-2147483631,-2147483617,-2147483618,-2147483620,-2147483642,-2147483612,-2147483613,-2147483631,-2147483618,-2147483604,-2147483605,-2147483622,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,13,4,5,43,44,48,49,32,33,43,44,11,12,43,30,31,30,31,31,30,4,50,78,78,78,-2147483570,-2147483570,-2147483570,-2147483598,-2147483644,-2147483618,-2147483617,-2147483617,-2147483618,-2147483617,-2147483618,-2147483605,-2147483636,-2147483637,-2147483604,-2147483605,-2147483615,-2147483616,-2147483599,-2147483600,-2147483604,-2147483605,-2147483643,-2147483644,-2147483635,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,26,4,5,17,18,35,36,45,46,30,31,37,38,4,43,44,43,44,44,43,17,63,78,78,78,-2147483570,-2147483570,-2147483570,-2147483585,-2147483631,-2147483605,-2147483604,-2147483604,-2147483605,-2147483604,-2147483605,-2147483644,-2147483610,-2147483611,-2147483617,-2147483618,-2147483602,-2147483603,-2147483612,-2147483613,-2147483630,-2147483631,-2147483643,-2147483644,-2147483622,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,13,17,18,43,44,48,49,45,46,43,44,50,51,17,18,4,4,5,43,43,5,50,78,78,78,-2147483570,-2147483570,-2147483570,-2147483598,-2147483643,-2147483605,-2147483605,-2147483643,-2147483644,-2147483644,-2147483630,-2147483631,-2147483597,-2147483598,-2147483604,-2147483605,-2147483602,-2147483603,-2147483599,-2147483600,-2147483604,-2147483605,-2147483630,-2147483631,-2147483635,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,26,30,31,30,17,35,36,17,4,5,31,76,77,30,31,17,17,18,17,17,18,24,78,78,78,-2147483570,-2147483570,-2147483570,-2147483624,-2147483630,-2147483631,-2147483631,-2147483630,-2147483631,-2147483631,-2147483617,-2147483618,-2147483571,-2147483572,-2147483617,-2147483643,-2147483644,-2147483631,-2147483612,-2147483613,-2147483631,-2147483618,-2147483617,-2147483618,-2147483622,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,13,43,44,43,44,48,49,30,17,18,44,17,18,4,6,7,86,86,7,10,31,50,78,78,78,-2147483570,-2147483570,-2147483570,-2147483598,-2147483617,-2147483638,-2147483641,-2147483562,-2147483562,-2147483641,-2147483642,-2147483644,-2147483630,-2147483631,-2147483604,-2147483630,-2147483631,-2147483618,-2147483599,-2147483600,-2147483604,-2147483605,-2147483604,-2147483605,-2147483635,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,26,30,4,5,17,35,36,32,33,31,31,11,12,17,32,20,5,4,20,23,4,50,78,78,78,-2147483570,-2147483570,-2147483570,-2147483598,-2147483644,-2147483625,-2147483628,-2147483644,-2147483643,-2147483628,-2147483616,-2147483631,-2147483636,-2147483637,-2147483617,-2147483617,-2147483615,-2147483616,-2147483612,-2147483613,-2147483631,-2147483643,-2147483644,-2147483618,-2147483622,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,13,43,17,18,44,48,49,45,46,44,44,24,25,30,45,46,18,17,48,36,17,63,78,78,78,-2147483570,-2147483570,-2147483570,-2147483585,-2147483631,-2147483612,-2147483600,-2147483631,-2147483630,-2147483602,-2147483603,-2147483618,-2147483623,-2147483624,-2147483604,-2147483604,-2147483602,-2147483603,-2147483599,-2147483600,-2147483604,-2147483630,-2147483631,-2147483605,-2147483635,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,26,30,30,58,61,61,62,58,4,5,31,37,38,31,45,46,31,30,48,49,30,45,1,1,2,-2147483646,-2147483647,-2147483647,-2147483603,-2147483618,-2147483599,-2147483600,-2147483618,-2147483617,-2147483602,-2147483603,-2147483617,-2147483610,-2147483611,-2147483617,-2147483643,-2147483644,-2147483590,-2147483586,-2147483587,-2147483587,-2147483590,-2147483618,-2147483618,-2147483622,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,13,4,5,44,44,43,44,43,17,18,44,50,51,44,19,46,44,43,48,23,43,45,20,66,67,-2147483581,-2147483582,-2147483628,-2147483603,-2147483605,-2147483625,-2147483600,-2147483605,-2147483604,-2147483602,-2147483629,-2147483604,-2147483597,-2147483598,-2147483604,-2147483630,-2147483631,-2147483605,-2147483604,-2147483605,-2147483604,-2147483604,-2147483643,-2147483644,-2147483635,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,26,17,18,30,31,30,31,30,31,4,5,63,64,31,32,33,18,31,35,36,27,17,18,4,5,-2147483643,-2147483644,-2147483630,-2147483631,-2147483621,-2147483612,-2147483613,-2147483617,-2147483630,-2147483615,-2147483616,-2147483617,-2147483584,-2147483585,-2147483643,-2147483644,-2147483617,-2147483618,-2147483617,-2147483618,-2147483617,-2147483618,-2147483630,-2147483631,-2147483622,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,39,40,41,40,13,43,17,18,44,17,18,76,77,44,45,33,31,4,35,49,44,30,43,11,12,-2147483636,-2147483637,-2147483605,-2147483618,-2147483604,-2147483599,-2147483613,-2147483644,-2147483617,-2147483615,-2147483603,-2147483604,-2147483571,-2147483572,-2147483630,-2147483631,-2147483604,-2147483630,-2147483631,-2147483605,-2147483635,-2147483608,-2147483607,-2147483608,-2147483609,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,78,78,78,78,26,17,18,17,18,43,43,43,4,5,32,46,44,17,48,36,43,43,43,37,38,-2147483610,-2147483611,-2147483605,-2147483605,-2147483605,-2147483612,-2147483600,-2147483631,-2147483604,-2147483602,-2147483616,-2147483643,-2147483644,-2147483605,-2147483605,-2147483605,-2147483630,-2147483631,-2147483630,-2147483631,-2147483622,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,78,78,78,78,39,40,41,41,41,41,41,30,17,18,45,46,43,30,48,49,31,4,5,50,51,-2147483597,-2147483598,-2147483643,-2147483644,-2147483617,-2147483599,-2147483600,-2147483618,-2147483605,-2147483602,-2147483603,-2147483630,-2147483631,-2147483618,-2147483607,-2147483607,-2147483607,-2147483607,-2147483607,-2147483608,-2147483609,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,13,43,44,5,58,59,60,60,61,62,44,17,43,37,38,-2147483610,-2147483611,-2147483605,-2147483631,-2147483604,-2147483586,-2147483587,-2147483588,-2147483588,-2147483589,-2147483590,-2147483643,-2147483604,-2147483605,-2147483635,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,13,30,27,43,5,43,43,43,43,43,43,5,43,50,51,-2147483597,-2147483598,-2147483605,-2147483643,-2147483605,-2147483605,-2147483605,-2147483605,-2147483605,-2147483605,-2147483643,-2147483605,-2147483621,-2147483618,-2147483635,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,26,43,44,17,18,43,44,17,18,43,17,18,44,76,77,-2147483571,-2147483572,-2147483604,-2147483630,-2147483631,-2147483605,-2147483630,-2147483631,-2147483604,-2147483605,-2147483630,-2147483631,-2147483604,-2147483605,-2147483622,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,26,43,44,43,44,17,18,43,44,17,18,43,17,18,44,-2147483604,-2147483630,-2147483631,-2147483605,-2147483630,-2147483631,-2147483604,-2147483605,-2147483630,-2147483631,-2147483604,-2147483605,-2147483604,-2147483605,-2147483622,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,39,40,41,40,41,40,41,40,41,40,41,40,41,40,41,-2147483607,-2147483608,-2147483607,-2147483608,-2147483607,-2147483608,-2147483607,-2147483608,-2147483607,-2147483608,-2147483607,-2147483608,-2147483607,-2147483608,-2147483609,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570,-2147483570
